9004,4.58,-8.89,1.02,70.25,36.50,83.31
9028,5.79,-7.78,1.15,72.12,38.69,82.94
9051,6.89,-5.69,-0.47,72.87,40.31,82.31
9072,6.72,-4.99,-0.46,73.37,41.63,81.50
9095,7.08,-4.53,0.68,73.56,42.81,79.81
9116,8.21,-1.21,0.13,72.69,43.38,78.12
9137,9.55,1.34,-0.57,70.81,43.56,75.62
9158,10.96,4.54,-0.15,67.31,42.94,72.00
9182,10.32,5.83,-0.06,61.81,41.06,67.94
9205,7.19,3.57,1.46,51.44,34.81,62.25
9226,-1.42,-3.88,7.14,44.75,29.31,59.31
9251,-1.85,-10.71,7.25,39.25,24.56,57.94
9272,-0.21,-8.95,7.24,35.69,21.25,57.31
9296,0.64,-6.65,5.64,31.50,17.19,57.44
9318,1.12,-6.51,5.21,28.37,14.19,57.44
9339,-0.51,-5.94,6.70,24.44,10.44,56.69
9361,-4.10,-10.17,9.57,19.81,5.94,55.69
9384,-4.91,-11.81,8.60,13.44,0.44,55.31
9406,-1.22,-6.55,5.79,10.25,-1.69,54.38
9427,-1.71,-5.61,5.17,6.81,-4.25,52.56
9449,-4.70,-9.29,7.92,3.06,-7.69,51.06
9470,-5.50,-11.85,9.71,359.69,-10.81,50.44
9494,-4.00,-10.07,8.00,357.13,-12.44,50.06
9516,-2.54,-4.83,4.61,354.19,-13.81,47.69
9537,-3.36,-4.51,5.75,351.94,-15.56,45.56
9559,-4.99,-5.65,7.66,349.31,-18.00,43.25
9585,-7.00,-7.18,9.66,345.25,-21.75,41.56
9607,-6.95,-7.01,8.25,342.31,-23.94,41.06
9628,-6.36,-4.82,7.93,339.38,-25.94,39.38
9651,-7.01,-6.41,6.02,336.38,-28.00,36.44
9671,-9.70,-8.50,8.00,333.88,-30.44,34.44
9695,-8.78,-10.38,9.44,330.81,-33.19,34.69
9716,-7.05,-5.44,7.94,330.06,-33.63,33.75
9738,-5.54,-2.19,6.08,329.38,-33.81,31.94
9759,-4.61,-2.50,4.22,328.31,-34.25,29.50
9782,-6.95,-3.25,4.64,327.44,-35.56,27.56
